Unnamed: 0,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
39,0.1527777777777777,1.0,0.6666666666666666,0.8024193548387096,0.1487998298762172,0.0,0.2325097939544789,0.1615822149522287,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
47,0.0277777777777777,1.0,0.3333333333333333,0.6290322580645161,0.0176326212353467,0.0,0.0189503159481512,0.0186400981449124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
51,0.2083333333333333,1.0,1.0,0.8150201612903225,0.1365306646852646,0.2493292197974113,0.2143063726748356,0.2093163314621361,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
53,0.1111111111111111,1.0,1.0,0.6290322580645161,0.1043160049265011,0.0968610982441727,0.0,0.0913788616677199,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
55,0.25,1.0,0.3333333333333333,0.7782258064516129,0.2405461682276113,0.0,0.3686313003391731,0.2578162756979814,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
64,0.125,1.0,0.3333333333333333,0.7676411290322581,0.1136196492969102,0.0,0.1803139323932305,0.1246812149150526,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
80,0.0138888888888888,1.0,0.3333333333333333,0.6159274193548386,0.0061492658981561,0.0,0.0104315474886284,0.0090040521952488,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
82,0.0972222222222222,1.0,0.6666666666666666,0.5735887096774194,0.1094965103949766,0.0,0.0,0.0710955797613294,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
95,0.1666666666666666,1.0,0.3333333333333333,0.6118951612903226,0.1564252740144782,0.1418350536187171,0.0,0.1351053942525744,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
97,0.0694444444444444,0.0,0.0,0.0282258064516129,0.0727899414313435,0.0,0.0,0.0141343544369679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
99,0.3472222222222222,1.0,0.3333333333333333,0.8089717741935484,0.2891543134944192,0.2563895273803593,0.4407498619643999,0.37112160303357,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
113,0.5138888888888888,1.0,0.3333333333333333,0.5871975806451613,0.6697826491462798,0.0,0.0,0.4237109186215101,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
117,0.1388888888888889,1.0,0.3333333333333333,0.8266129032258064,0.1178668367904494,0.1085564169121096,0.1866153670870544,0.1555225101304881,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
122,0.0416666666666666,1.0,0.3333333333333333,0.5660282258064516,0.0463262418888465,0.0,0.0,0.031339454998327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
126,0.375,1.0,0.3333333333333333,0.6028225806451613,0.4966698860229725,0.0,0.0,0.3147626305810625,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
131,0.3472222222222222,0.5,1.0,0.4067540322580645,0.2051178904650936,0.3677203960880623,0.3160673438444886,0.2206550429383992,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
133,0.0138888888888888,0.5,0.3333333333333333,0.1733870967741935,0.0046518221852045,0.0,0.0093206895645086,0.0024759284731774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
134,0.0277777777777777,0.5,0.3333333333333333,0.2631048387096774,0.0208844664581468,0.0,0.0,0.0092865905795754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
139,0.0138888888888888,1.0,0.0,0.5262096774193549,0.008733611556603,0.0,0.0,0.0076805829212981,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
141,0.1111111111111111,0.5,0.3333333333333333,0.5332661290322581,0.0719960304450686,0.0689666925947613,0.05927905978037,0.0810215993159596,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
147,0.0138888888888888,0.5,0.3333333333333333,0.2762096774193548,0.0082669525691349,0.0,0.0,0.0039927134837726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
151,0.0972222222222222,1.0,0.0,0.7736895161290323,0.0850175883181669,0.0,0.1378778450670896,0.0946800996319565,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
161,0.2777777777777778,1.0,0.3333333333333333,0.6466733870967742,0.27427143603966,0.2435445599070084,0.0,0.2339938287668686,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
166,0.0555555555555555,1.0,0.6666666666666666,0.5307459677419355,0.0565927396131456,0.0,0.0,0.0378006617346369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
168,0.8055555555555555,0.5,0.3333333333333333,0.2726814516129032,0.6185210454342733,0.5406561264591836,0.4647110892980779,0.3914494962638016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
171,0.0277777777777777,1.0,0.3333333333333333,0.8684475806451614,0.0207722320181229,0.0,0.0425587856372862,0.0333097884679727,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
176,0.2083333333333333,1.0,0.0,0.5665322580645161,0.2627969413161555,0.0,0.0,0.1675750027882077,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
177,0.0972222222222222,1.0,0.6666666666666666,0.5866935483870968,0.0813315730247477,0.077023920852306,0.0,0.0720918993271125,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
180,0.0138888888888888,0.5,0.6666666666666666,0.1179435483870967,0.0027024871742616,0.009161502897246,0.0,0.0016580542027584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
182,0.1111111111111111,1.0,0.6666666666666666,0.6678427419354839,0.1095171851602441,0.0,0.0871136098719555,0.0957433361835012,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
184,0.1805555555555555,1.0,0.3333333333333333,0.6149193548387096,0.1890854960614572,0.1700231167900436,0.0,0.1625116175322502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
185,0.0138888888888888,0.5,0.3333333333333333,0.0660282258064516,0.0096669295315393,0.0,0.0,0.0008922264768206,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
191,0.0833333333333333,1.0,0.3333333333333333,0.733366935483871,0.0673672458554479,0.0649717267237084,0.0558452599013154,0.076166400237927,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
207,0.0138888888888888,1.0,0.3333333333333333,0.6214717741935485,0.0062467326487032,0.0,0.0105038518505534,0.0090858396222907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
208,0.2638888888888889,1.0,0.3333333333333333,0.8906249999999999,0.1879779193506942,0.1690672003775597,0.2906372424430986,0.2848656083869289,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
210,0.0277777777777777,0.5,1.0,0.2797379032258064,0.0220363462373403,0.0,0.0,0.0097698799211866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
220,0.0555555555555555,1.0,0.3333333333333333,0.5231854838709677,0.0554940235160687,0.0,0.0,0.0371091862151009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
223,0.0555555555555555,0.5,0.0,0.3205645161290322,0.0344648337010487,0.0,0.0,0.0238744934755938,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
227,0.0138888888888888,0.5,0.0,0.3724798387096775,0.0051302953242541,0.0,0.009675638250322,0.0054128406260455,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
232,0.0138888888888888,1.0,0.0,0.6688508064516129,0.0040811986638194,0.010351427647506,0.008897380391057,0.009784750362467,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
235,0.0277777777777777,0.5,0.0,0.3644153225806451,0.019047365887228,0.0232682800350757,0.0,0.0141715305401687,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
238,0.1527777777777777,1.0,0.3333333333333333,0.7736895161290323,0.1244414121455385,0.1142307367366142,0.1963698828231128,0.1637979107030001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
247,0.2083333333333333,1.0,0.3333333333333333,0.5660282258064516,0.1824666176379375,0.1643105603090396,0.0,0.1569575077140414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
248,0.0138888888888888,0.5,0.0,0.3054435483870967,0.0035590131639183,0.0099007449229003,0.0,0.0044239562809026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
251,0.0277777777777777,1.0,0.3333333333333333,0.5257056451612904,0.0268565200825809,0.0,0.0,0.0190862113833228,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
252,0.0138888888888888,0.5,0.3333333333333333,0.2212701612903226,0.0015860498498125,0.0081979391534622,0.007046388725778,0.0031822744339938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
258,0.0277777777777777,0.5,1.0,0.265625,0.0206363692749359,0.0,0.0,0.009182497490613,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
260,0.0416666666666666,0.5,0.3333333333333333,0.2308467741935483,0.0389423971504266,0.0,0.0347586787144722,0.0168630804119112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
261,0.1805555555555555,1.0,0.3333333333333333,0.8936491935483871,0.1532679420043298,0.1391100545655296,0.2391390084223626,0.2000817874270418,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
268,0.8194444444444444,0.0,0.0,0.0110887096774193,0.7715379367174969,0.0,0.0,0.1607197293579687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
270,0.2222222222222222,1.0,0.3333333333333333,0.7681451612903226,0.170622930677512,0.0,0.2648881254327306,0.2219264656678687,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1
272,0.0138888888888888,0.5,0.6666666666666666,0.0660282258064516,0.0096669295315393,0.0,0.0,0.0008922264768206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
274,0.0138888888888888,1.0,0.0,0.5277217741935483,0.0087690540113474,0.0,0.0,0.0077028885832187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
275,0.0694444444444444,1.0,0.3333333333333333,0.6769153225806452,0.0489513463702495,0.0490775133500555,0.0,0.0568496970147589,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
276,0.7222222222222222,1.0,0.3333333333333333,0.8749999999999999,0.6566157772087294,0.5735345528277647,0.9859422792087712,0.8336443733967805,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
284,0.25,1.0,0.0,0.7752016129032259,0.2444306612675993,0.0,0.3743946152969737,0.2618907766087959,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
287,0.0138888888888888,1.0,0.3333333333333333,0.5216733870967741,0.0086272841923698,0.0,0.0,0.0076136659355366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
288,0.1111111111111111,1.0,0.3333333333333333,0.5670362903225806,0.0995755766044356,0.0927697759987414,0.0,0.0874010186252276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
289,0.1388888888888889,0.5,1.0,0.2681451612903226,0.1464039199354946,0.0,0.0,0.0619502583739172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
290,0.3333333333333333,1.0,0.3333333333333333,0.5831653225806451,0.3967694202500464,0.0,0.0,0.2518904048477638,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
299,0.0138888888888888,1.0,0.0,0.5579637096774193,0.0051302953242541,0.0112568716734108,0.0,0.008149001821629,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
301,0.0555555555555555,1.0,0.3333333333333333,0.7782258064516129,0.0482424972753612,0.0,0.0833156589337516,0.0561061749507416,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
306,0.4444444444444444,1.0,0.3333333333333333,0.5710685483870969,0.5363299928819736,0.0,0.0,0.3397226662701216,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
314,0.0694444444444444,1.0,0.3333333333333333,0.6285282258064515,0.0657280323235187,0.0,0.0546292319962138,0.0589984757797687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
317,0.5277777777777778,0.5,1.0,0.6255040322580645,0.301819083989757,0.5346402258366181,0.4595402318998079,0.4520391092605673,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
318,0.3333333333333333,1.0,0.3333333333333333,0.7550403225806452,0.3083830266084228,0.0,0.4692789721387191,0.3289713372244321,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
320,0.75,0.5,0.6666666666666666,0.6471774193548387,0.43259667878883,0.7603807060016257,0.6535713346696598,0.6440834231755828,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
327,0.0277777777777777,1.0,0.3333333333333333,0.5252016129032258,0.0249426275263824,0.0,0.0,0.0178817056396148,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
333,0.0972222222222222,1.0,0.3333333333333333,0.5604838709677419,0.112887171898859,0.0,0.0,0.0732294880850589,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
334,0.0277777777777777,1.0,0.0,0.6285282258064515,0.0289003683061755,0.0,0.0,0.0203725045540726,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
335,0.9444444444444444,0.5,0.6666666666666666,0.580141129032258,0.7426098051551049,0.6477534325592778,0.5567646208183976,0.7844380832001189,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
336,0.5972222222222222,1.0,0.3333333333333333,0.8704637096774194,0.5544233660289978,0.4853353318359131,0.8343222232933979,0.7050150563217964,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
346,0.0277777777777777,1.0,0.3333333333333333,0.7273185483870969,0.015933155530352,0.0,0.0353791816022646,0.0222164392728354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
353,0.0555555555555555,1.0,0.6666666666666666,0.6708669354838709,0.05799271657555,0.0568808502084444,0.0,0.0525075281608981,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
354,0.2916666666666666,0.5,0.3333333333333333,0.2384072580645161,0.1905888468501995,0.1713206140005885,0.1472555017046301,0.1221309342354734,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
355,0.1388888888888889,1.0,0.6666666666666666,0.625,0.1420090555471871,0.0,0.111217254888213,0.1230082902710137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
358,0.375,0.5,1.0,0.126008064516129,0.2774346751255991,0.2462746571810626,0.0,0.1169262797873526,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
365,0.0694444444444444,1.0,0.6666666666666666,0.7888104838709677,0.0619161963157568,0.0,0.1036029482651335,0.0704487155656344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
371,0.0277777777777777,1.0,0.3333333333333333,0.6794354838709677,0.0242514996588663,0.0,0.0238604394352371,0.0241942079631213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
377,0.3472222222222222,1.0,0.6666666666666666,0.8739919354838709,0.2952976723167846,0.0,0.4498645936494859,0.3788542324993494,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
381,0.0138888888888888,0.5,0.0,0.3266129032258064,0.0040552075303402,0.0103289954756931,0.0,0.0047362355477898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
383,0.0138888888888888,1.0,1.0,0.7318548387096774,0.0049672600324298,0.0111161607774932,0.009554692772193,0.0107141529424885,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
385,0.1527777777777777,0.0,0.0,0.0171370967741935,0.1443128151055741,0.0,0.0,0.029138629688836,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
386,0.7638888888888888,1.0,0.3333333333333333,0.6774193548387097,0.8559441426913227,0.7455689177496745,0.0,0.7220937581322725,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
397,0.4722222222222222,1.0,1.0,0.561491935483871,0.4394509963760089,0.3861061099992134,0.0,0.3726012119409643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
408,0.0138888888888888,0.0,0.0,0.016633064516129,0.0061935689665866,0.0,0.0,0.0001635748540837,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
409,0.0138888888888888,0.0,0.0,0.0136088709677419,0.0059809142381201,0.0,0.0,0.0001189635302427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
410,0.0416666666666666,1.0,0.3333333333333333,0.6360887096774193,0.0335019803471588,0.0357436264955995,0.0,0.0319565783114613,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
418,0.3055555555555555,1.0,0.3333333333333333,0.6557459677419354,0.2537803808291762,0.2258593415429255,0.194133267894234,0.2716978326331834,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
419,0.0138888888888888,1.0,0.6666666666666666,0.5751008064516129,0.0098795842600058,0.0,0.0,0.0084017993233949,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
430,0.8472222222222222,0.0,0.0,0.0115927419354838,0.8303369691384824,0.0,0.0,0.1730547604000148,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
433,0.1666666666666666,0.5,0.6666666666666666,0.2736895161290322,0.1759983696470817,0.0,0.0,0.0743670768430053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
446,0.0138888888888888,1.0,0.0,0.5171370967741935,0.0085209568281365,0.0,0.0,0.007546748949775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
453,0.3888888888888888,1.0,0.3333333333333333,0.6330645161290323,0.386756926784749,0.0,0.292780080805602,0.3283839547938585,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
462,0.0555555555555555,1.0,0.3333333333333333,0.8356854838709679,0.0467964451217891,0.0,0.0811701913217237,0.0545893899401464,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
463,0.0972222222222222,1.0,0.3333333333333333,0.8220766129032259,0.0716262475005685,0.0686475439685133,0.1180094828266185,0.0973196029592178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
469,0.1805555555555555,0.5,0.3333333333333333,0.3800403225806452,0.1656019162553864,0.0,0.1287192925565946,0.1064054425815086,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
