,tenure,InternetService,PaymentMethod,MonthlyCharges,Cost/service,SecurityCost,StreamingCost,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Month-to-month,Contract_One year,Contract_Two year,Churn
13,1.1082355916415547,1.0501822927576288,0.6485079928800603,1.496470586211141,1.0740718919064187,1.37221321543778,2.6757450704565766,2.0784320092862294,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,1.5912949350782613,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
14,-0.03696429242925633,1.0501822927576288,-0.2989666660167701,1.5595115963237682,-0.18430232442179476,0.282626023977079,0.8731535319915044,0.6413495150173678,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,1.7993476906000851,-0.6331286357289713,1.5912949350782613,1.7181198778178246,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
16,1.251385577150406,-1.523112066979607,-1.2464413249136006,-1.4121715748186987,1.5810169709148345,-0.6349357675422231,-0.644842581008143,-0.37556864101647697,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
18,-0.7527142199735132,-0.2364648871109891,1.595982651776891,-0.2021344084902103,-0.7576319726495024,-0.6349357675422231,-0.644842581008143,-0.6779964685520068,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
19,-0.2278309397743915,1.0501822927576288,-0.2989666660167701,1.0184095928570491,-0.21507094102289953,0.255984433492691,0.09211781482772388,0.1380266961013319,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,1.5912949350782613,-0.5820315642177976,-0.7059425237752781,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
20,-1.1821641765000674,-0.2364648871109891,-0.2989666660167701,-0.74673869029652,-1.1892533162486871,-0.6349357675422231,-0.6056288823462554,-0.9768166855285805,-0.9925949839416934,2.319334030455205,-0.870470973073985,-0.6352234031660235,-2.8016117505103932,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,-0.7059425237752781,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
21,-0.6572808963009457,-1.523112066979607,0.6485079928800603,-1.4419409407052173,-0.6854611097581645,-0.6349357675422231,-0.644842581008143,-0.8773933843614209,-0.9925949839416934,-0.43115824925128815,1.148803384527109,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
22,-1.1821641765000674,-1.523112066979607,-1.2464413249136006,-1.4296829665166508,-1.1883557831961482,-0.6349357675422231,-0.644842581008143,-0.9887401441556384,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
23,1.537685548168109,-0.2364648871109891,1.595982651776891,-0.03752732652946095,1.1759534002035974,1.4604292524853395,-0.644842581008143,1.1421653503246374,1.007460259398955,-0.43115824925128815,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
24,1.1082355916415547,-0.2364648871109891,1.595982651776891,-0.04803416154823209,0.3965771219811895,2.2061187959169057,-0.644842581008143,0.8151568542348654,-0.9925949839416934,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,1.7993476906000851,1.5794578598527937,-0.6284190177170514,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
25,0.20161901675216265,-0.2364648871109891,0.6485079928800603,-0.1986321301506201,-0.18726122459500025,1.1950637757827531,-0.644842581008143,-0.06516126809207005,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,1.7993476906000851,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
26,1.0128022679689872,1.0501822927576288,-0.2989666660167701,1.3441214784389577,0.9419043965030532,1.2577734818113662,2.4864182344622767,1.9028514377600918,-0.9925949839416934,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
27,-1.1821641765000674,-0.2364648871109891,-0.2989666660167701,-1.077703993387814,-1.2023020660125228,-0.598828367693527,-0.644842581008143,-0.9825949770170778,-0.9925949839416934,-0.43115824925128815,1.148803384527109,1.5742493034984064,-2.8016117505103932,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
29,-0.41869758711952665,-0.2364648871109891,-1.2464413249136006,0.13058203377087912,-0.48931561727638107,-0.6349357675422231,0.4362291467928473,-0.3326747629299073,1.007460259398955,-0.43115824925128815,-0.870470973073985,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
31,-1.1344475146637836,1.0501822927576288,1.595982651776891,1.2092837623647268,-1.1436724453805163,-0.6349357675422231,-0.5011216556728215,-0.8899894483469282,-0.9925949839416934,2.319334030455205,1.148803384527109,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
32,0.05846903124331126,-0.2364648871109891,-1.2464413249136006,0.18136506969494023,-0.20869155224946892,1.1579520641501861,-0.644842581008143,0.14508905236505076,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,1.7993476906000851,1.5794578598527937,1.5912949350782613,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
33,-1.1821641765000674,-1.523112066979607,0.6485079928800603,-1.4279318273468555,-1.1882177011880652,-0.6349357675422231,-0.644842581008143,-0.9887095711847997,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
34,-1.1821641765000674,-0.2364648871109891,0.6485079928800603,-0.5506111032794567,-1.1815207237960437,-0.6349357675422231,-0.644842581008143,-0.9733925127946562,-0.9925949839416934,2.319334030455205,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
36,-0.9912975291549322,1.0501822927576288,-0.2989666660167701,0.30569595075039985,-0.9522815767103878,-0.6349357675422231,-0.644842581008143,-0.8072895622284882,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
37,0.9650856061327033,1.0501822927576288,1.595982651776891,0.48431214606951084,2.022373096083865,-0.6349357675422231,-0.644842581008143,1.1685803971291966,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
38,0.3924856640972978,1.0501822927576288,-0.2989666660167701,1.5892809622102866,0.38962239150741296,0.7795696288483366,1.695287221021354,1.1691612835751302,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,1.5912949350782613,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
39,-0.7049975581372294,1.0501822927576288,0.6485079928800603,1.2915873033451013,-0.633459425514138,-0.6349357675422231,0.22974652367484288,-0.3251538121036091,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
40,-0.7527142199735132,-0.2364648871109891,-1.2464413249136006,-0.40001313467706895,-0.8060987574866064,-0.2557682154886967,-0.644842581008143,-0.710189806845063,-0.9925949839416934,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
42,-0.41869758711952665,-1.523112066979607,-1.2464413249136006,-1.4086692964791083,-0.0889468348399633,-0.6349357675422231,-0.644842581008143,-0.7453181503386259,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
43,1.776268857349528,-0.2364648871109891,1.595982651776891,0.6611772022188267,0.9935930948620919,3.2399940115845713,0.9578092505163057,1.97151833026361,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,1.7993476906000851,1.5794578598527937,1.5912949350782613,1.7181198778178246,1.4165459174383566,-0.7107828825510911,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
44,-0.6095642344646619,-0.2364648871109891,-0.2989666660167701,0.5333440428237768,-0.7922675430103007,0.14735137553730923,-0.3212924796907026,-0.40094420681252324,1.007460259398955,-0.43115824925128815,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,1.7993476906000851,1.5794578598527937,-0.6284190177170514,1.7181198778178246,1.4165459174383566,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
45,1.1082355916415547,1.0501822927576288,-0.2989666660167701,0.8240331450097812,1.4532220724340947,-0.6349357675422231,1.2870131133474187,1.3877274521003526,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
46,-1.1344475146637836,-0.2364648871109891,-1.2464413249136006,-0.4105199696958401,-1.154709800559944,-0.5576197016410416,-0.644842581008143,-0.9417494879766949,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
47,-1.1344475146637836,1.0501822927576288,-0.2989666660167701,0.6891954289355504,-1.1444802251278012,-0.6349357675422231,-0.5735606811076248,-0.9129191764758857,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
48,1.251385577150406,-0.2364648871109891,1.595982651776891,0.6576749238792364,0.6973381465201937,1.0460111538907848,2.136082819851197,1.577952476658184,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,1.7993476906000851,-0.6331286357289713,-0.6284190177170514,1.7181198778178246,1.4165459174383566,1.4068993845362057,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
49,2.0625688283672305,-0.2364648871109891,1.595982651776891,0.11131950290313193,1.6930705204741219,1.9081849227945022,-0.644842581008143,1.600148453487015,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,1.3858471323695811,1.7993476906000851,-0.6331286357289713,1.5912949350782613,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
50,0.821935620623852,1.0501822927576288,-0.2989666660167701,1.0254141495362301,0.8762464016596263,1.2009222611886676,0.8737610582182963,1.3461787847306819,1.007460259398955,2.319334030455205,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
51,-0.5141309107920943,1.0501822927576288,1.595982651776891,1.3353657825899816,-0.681259471512213,0.33958826546023957,0.1612740793603151,-0.1288753393197331,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,1.7993476906000851,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
52,-0.03696429242925633,-0.2364648871109891,1.595982651776891,0.2986913940712189,-0.2759651065874659,0.20325806483946254,0.04850308315081994,0.07061329540219691,1.007460259398955,2.319334030455205,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,1.7993476906000851,-0.6331286357289713,-0.6284190177170514,1.7181198778178246,1.4165459174383566,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
53,-0.8481475436460808,1.0501822927576288,1.595982651776891,0.6891954289355504,-0.8067661538590072,-0.25634609330084474,-0.644842581008143,-0.6138238027617645,1.007460259398955,2.319334030455205,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
54,1.6331188718406766,-0.2364648871109891,1.595982651776891,0.4860632852393059,0.8071363566141264,2.9170998023415957,0.8242617992516513,1.7238161205291924,1.007460259398955,2.319334030455205,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,1.7993476906000851,1.5794578598527937,1.5912949350782613,1.7181198778178246,-0.7059425237752781,1.4068993845362057,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
55,-0.3709809252832429,1.0501822927576288,-0.2989666660167701,1.2075326231949317,-0.2760203393906992,-0.6349357675422231,0.7417696276151308,0.0705521494605196,-0.9925949839416934,2.319334030455205,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
58,0.3924856640972978,-1.523112066979607,1.595982651776891,-1.2615736062163108,1.225731964117489,-0.6349357675422231,-0.644842581008143,-0.4542328949842204,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
60,1.0128022679689872,1.0501822927576288,-0.2989666660167701,1.3843976793442476,1.3558604485348302,-0.6349357675422231,3.0794005659552033,1.8771395692848214,1.007460259398955,-0.43115824925128815,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
61,1.6331188718406766,1.0501822927576288,0.6485079928800603,1.0131561753476637,1.7665715733766578,1.9718272040509948,1.511446017189591,2.3318207915966283,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
63,-0.3709809252832429,-0.2364648871109891,1.595982651776891,-0.23015263520693377,-0.36294756621249813,-0.6349357675422231,-0.644842581008143,-0.4158332436109263,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,1.5912949350782613,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
64,-0.800430881809797,1.0501822927576288,-0.2989666660167701,1.1707587006292324,-0.7705196267372415,-0.6349357675422231,0.033411001395954674,-0.4768874663756304,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,1
65,-1.0867308528274997,-0.2364648871109891,-0.2989666660167701,0.5018235377674629,-1.131650105210097,-0.5376530268902725,-0.4838999354702405,-0.8518038077695045,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,1.7181198778178246,1.4165459174383566,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
66,1.0128022679689872,1.0501822927576288,-0.2989666660167701,0.6279055579927181,1.2762354585738158,1.5472603754658545,-0.644842581008143,1.2309798306107993,-0.9925949839416934,-0.43115824925128815,1.148803384527109,-0.6352234031660235,0.35693739498980254,1.3858471323695811,-0.5557569586045366,1.5794578598527937,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
67,0.24933567858844644,-0.2364648871109891,-1.2464413249136006,0.6384123930114892,-0.09460819717136291,0.36028938590329523,1.0016382646995587,0.5258754041599377,1.007460259398955,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,1.5794578598527937,1.5912949350782613,1.7181198778178246,1.4165459174383566,1.4068993845362057,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
68,1.1559522534778386,-1.523112066979607,0.6485079928800603,-1.4296829665166508,1.3268079940341841,-0.6349357675422231,-0.644842581008143,-0.4318534803303579,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,-0.5029016334334707,2.2617918735681326,0
69,-0.7527142199735132,1.0501822927576288,-1.2464413249136006,0.6611772022188267,-0.6313674830916818,-0.10447382622201605,-0.644842581008143,-0.4584825379307872,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,1.7993476906000851,-0.6331286357289713,1.5912949350782613,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
70,-1.1821641765000674,-0.2364648871109891,-1.2464413249136006,-0.417524526375021,-1.1988500158104498,-0.6349357675422231,-0.644842581008143,-0.9710689670109219,-0.9925949839416934,-0.43115824925128815,-0.870470973073985,-0.6352234031660235,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,1.7181198778178246,-0.7059425237752781,-0.7107828825510911,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
71,1.251385577150406,-1.523112066979607,-0.2989666660167701,-1.4209272706676748,1.7679800098591043,-0.6349357675422231,-0.644842581008143,-0.33417283850099905,1.007460259398955,-0.43115824925128815,1.148803384527109,1.5742493034984064,0.35693739498980254,-0.7215803075553919,-0.5557569586045366,-0.6331286357289713,-0.6284190177170514,-0.5820315642177976,-0.7059425237752781,-0.7107828825510911,-1.317929981436253,1.988460433450334,-0.4421273290819774,0
74,-1.0867308528274997,-0.2364648871109891,0.6485079928800603,0.1235774770916982,-1.1460198395179257,-0.5500953339904523,-0.5746634118518368,-0.8925881508682101,1.007460259398955,-0.43115824925128815,-0.870470973073985,1.5742493034984064,0.35693739498980254,-0.7215803075553919,1.7993476906000851,-0.6331286357289713,-0.6284190177170514,1.7181198778178246,-0.7059425237752781,1.4068993845362057,0.7587656507443746,-0.5029016334334707,-0.4421273290819774,0
